Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month,High 1 month - Currency,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes,Exponential Moving Average (3) 1 day,Exponential Moving Average (7) 1 day
GSL,Global Ship Lease Inc New,Marine shipping,Transportation,NYSE,,833547059.9999999,USD,23.64,USD,23.71,USD,0.05999999999999872,USD,0.25380710659897937,0.2961082910321501,32637079.12,380971,1086616,2755,433899.7,427176.63333333336,385655.84444444446,3.1979256698357754,2.397734156920561,2.938293417610966,23.553333333333335,2.433400584674929,0.7876555042099359,0.7669866244261758,0.3689083,1.3074187,1.4643304,1.9851660112499376,3.3312371838687627,2.8358688880403546,2.4521132952333105,1.371125766418744,0.7223318860178969,1.1645433800161518,0.6075937589308564,0.6728645482897792,24.09,USD,24.09,USD,26.75,USD,30.3193,USD,65.04,USD,23.69,USD,23.71,USD,23.71,USD,23.71,USD,23.71,USD,23.71,USD,23.88,USD,23.88,USD,24.09,USD,,,23.638220000000008,23.650762500000027,23.632999999999978,23.591553846153765,23.68143972435582,23.631125000000043,23.580810275644268,23.664107862307148,23.575525000000006,23.486942137692864,,0.7669866244261758,2025-03-05,2025-05-12,Buy,30,USD,Buy,23.380993036331866,23.212622822219142
WLKP,Westlake Chemical Partners LP,Chemicals: specialty,Process industries,NYSE,,828810851.0000001,USD,23.52,USD,24,USD,0.4800000000000004,USD,2.040816326530614,2.040816326530614,20512389.06,13804,75417,100,25898.1,39835.333333333336,41404.64444444444,1.5023595023595064,1.241247236915306,1.814588751722673,23.496733333333335,13.282132369550485,0.5118856843738951,0.5197719690637026,0.2495796,0.5524842,1.0540003,0.40666937779585194,0.34614053305642095,0.3026634382566586,0.7730962504831852,0.4757656853999405,0.19224761492802728,0.43769075914020394,0.43296895210111963,0.30129870989527713,25.04,USD,25.04,USD,25.04,USD,25.04,USD,34.31,USD,23.53,USD,23.53,USD,23.53,USD,23.53,USD,23.53,USD,23.66,USD,23.6602,USD,23.6602,USD,24.5774,USD,7424156.862745101,USD,23.452139999999986,23.481925000000007,23.452139999999893,23.514661538461482,23.656358884970395,23.48545500000002,23.314551115029644,23.648803397525533,23.47050999999997,23.292216602474404,,0.5197719690637026,2025-02-24,2025-05-06,Buy,25.5,USD,Buy,23.443392164870495,23.50969370102041
HTD,John Hancock Tax Advantaged Dividend Income Fund,Investment trusts/Mutual funds,Miscellaneous,NYSE,,826269576,USD,23.4,USD,23.57,USD,0.1700000000000017,USD,0.7264957264957338,0.7264957264957338,35421666.5052,33950,136385,200,51908.3,53077.46666666667,64444,1.1314537271038305,1.5738733943664038,1.495072965791218,23.42543333333333,3.1761544099682384,0.632308267612321,0.6357868400551328,0.35613486,0.9030328,0.99008864,0.9307809682341518,4.614970961497097,5.232367939959588,3.3496290331857135,1.5213813641231944,0.5920022769318344,0.6106921687234291,0.461789957943373,0.445855055294531,23.8,USD,23.8,USD,23.8783,USD,23.8783,USD,28.53,USD,23.4,USD,23.4,USD,23.4,USD,23.4,USD,23.4,USD,23.4,USD,23.57,USD,23.5887,USD,23.8,USD,,,23.379580000000043,23.37688749999998,23.376880000000007,23.34977692307702,23.424696229886134,23.359564999999982,23.29443377011383,23.481636861057734,23.373320000000085,23.265003138942436,,0.6357868400551328,,,,,,Buy,23.326052714311544,23.217710268174297
NOAH,Noah Holdings Limited,Investment managers,Finance,NYSE,NASDAQ Golden Dragon China,816124523.0486999,USD,11.6,USD,11.61,USD,0.15000000000000036,USD,1.2931034482758652,0.0862068965517223,64041839.455369994,41543,259247,300,69282.5,88690,111166.58888888889,1.487314085739282,3.276457277675896,4.107007504507386,11.543333333333335,2.199010445299615,0.5175570228091236,0.5347614922295266,1.1085013,0.5435997,0.7070382,1.2058536585365853,2.2218168551623494,8.909124356144224,3.5298313878080414,1.1331792725834322,0.4788338377084946,0.301782744031638,0.6417346467695682,0.2370434032855965,12.25,USD,12.25,USD,14.9,USD,15.44,USD,69.56,USD,11.6,USD,11.6,USD,11.6,USD,11.6,USD,11.6,USD,11.6,USD,11.6,USD,11.6,USD,11.67,USD,180031.846068343,USD,11.595999999999993,11.593750000000004,11.587999999999985,11.578484615384582,11.611848838313637,11.579515000000002,11.547181161686368,11.623378432997136,11.558565000000034,11.493751567002931,,0.5347614922295266,2024-11-26,2025-03-25,Neutral,13.418729296,USD,Buy,11.425872571033075,11.220200709198384
MTAL,MAC Copper Limited,Other metals/Minerals,Non-energy minerals,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",808131486,USD,10.91,USD,10.9,USD,0.34999999999999964,USD,3.2080659945004553,-0.09165902841429685,48046048.46925,365651,1030806,253,494412.3,313104.1,266762.4,2.7289546716003694,3.891560191829425,4.369366975025459,10.941666666666668,,0.7457555309945967,0.7374275153994168,1.8153834,0.16560271,0.12663648,1.3832794830371566,3.4549423626597986,4.187923736749448,4.330772149497249,2.138636454889784,1.1740362697250841,0.9951844403500815,0.7802566838799514,0.9580441804099552,11.4113,USD,11.6,USD,14.31,USD,15.26,USD,15.26,USD,10.96,USD,11.02,USD,11.03,USD,11.03,USD,11.03,USD,11.105,USD,11.105,USD,11.105,USD,11.105,USD,317998,USD,10.93599999999999,10.940624999999997,10.971999999999984,11.002307692307662,11.03873754857321,10.975999999999994,10.913262451426778,11.07952499576367,11.005750000000003,10.931975004236335,JE00BQBC8469,0.7374275153994168,2025-02-25,2025-08-28,Strong buy,15.193682,USD,Sell,10.803939979783998,10.555841840914528
HCKT,"The Hackett Group, Inc.",Miscellaneous commercial services,Commercial services,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Computer, Mini-Russell 2000",799553459,USD,28.77,USD,29.7,USD,0.14000000000000057,USD,0.48661800486618206,3.2325338894681948,24915811.2832,124233,303926,502,114964.2,134966.83333333334,107179.83333333333,2.6250443419652303,2.35134927796568,3.2336080846018147,28.63,27.18510819238401,1.0839912507158078,1.0456170237120317,1.1563575,1.266915,1.0459423,2.3730098559514783,2.934919524142757,2.6817022945675624,3.443687460080903,2.108281603858123,1.3453381019712218,1.407149701349524,0.5728481158792014,0.7054953463321232,34.0234,USD,34.0234,USD,34.0234,USD,34.0234,USD,40.375,USD,28.79,USD,28.79,USD,28.79,USD,28.79,USD,28.79,USD,28.79,USD,28.93,USD,28.93,USD,30.5,USD,212351.150202977,USD,28.731999999999992,28.693749999999966,28.67500000000003,28.609623076923054,28.780994519755854,28.66124999999994,28.541505480244023,28.736704820650793,28.567755000000012,28.39880517934923,,1.0456170237120317,2025-02-18,2025-05-13,Strong buy,35.666667,USD,Strong buy,28.553736751873217,28.595642206190096
PRA,ProAssurance Corporation,Property/Casualty insurance,Finance,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",794977015.0000001,USD,15.54,USD,23.21,USD,7.73,USD,49.742599742599744,49.35649935649937,50418300.435200006,452069,958298,244438,259909.8,239778.46666666667,233335.55555555556,2.524271844660198,2.385915710571273,3.4223667603111485,15.61,15.088843577046314,1.1167250725250875,1.8801488251695202,0.64940375,0.3432263,0.22964385,3.6657024046284574,4.135639964899085,6.393576231314946,12.443617618325055,4.702042932208581,2.7425029548390647,1.6692465285681766,0.9710951895169736,0.62220116546182,16.74,USD,16.74,USD,17.79,USD,17.79,USD,63.53,USD,15.58,USD,15.63,USD,15.67,USD,15.67,USD,15.67,USD,15.67,USD,15.84,USD,15.965,USD,16.29,USD,1110428.57142857,USD,15.551000000000016,15.555625000000008,15.583999999999984,15.596538461538465,15.650309235032616,15.587499999999958,15.5246907649673,15.656238717479757,15.587,15.517761282520242,,1.8801488251695202,2025-02-24,2025-05-12,Neutral,18.25,USD,Strong sell,15.60543850030345,15.54873952154571
AHH,"Armada Hoffler Properties, Inc.",Real estate investment trusts,Finance,NYSE,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",792323249,USD,7.82,USD,7.83,USD,0.009999999999999787,USD,0.1278772378516597,0.1278772378516597,78650390.231,2607890,6881818,800,1541910.8,997093.8,838687.7888888889,3.5947712418300584,4.779431743660305,3.3543087809743497,7.798333333333333,30.75108139992135,2.205746899601985,1.9279111207313597,0.84733516,1.0801219,1.0784864,1.9157347673986376,4.969502388342956,2.5962670359323563,3.394952367886772,1.865858132832311,1.159943169394005,2.4211740584513772,1.894042448700009,1.4026182423197486,9.48,USD,10.55,USD,12.25,USD,12.46,USD,19.43,USD,7.82,USD,7.86,USD,7.925,USD,7.925,USD,7.925,USD,7.925,USD,7.925,USD,7.925,USD,9.2801,USD,4789898.64864865,USD,7.793000000000004,7.791249999999993,7.824300000000024,7.806353846153852,7.872476841822657,7.816825000000032,7.761173158177407,7.906317535113874,7.767630000000061,7.628942464886248,,1.9279111207313597,2025-02-19,2025-05-06,Buy,10.0625,USD,Buy,7.769943671588621,7.979658956160757
PPTA,Perpetua Resources Corp.,Precious metals,Non-energy minerals,NASDAQ,"NASDAQ Composite, Russell 2000, Russell 3000, NASDAQ Industrials, Mini-Russell 2000",782352749,USD,11.15,USD,11.19,USD,0.09999999999999964,USD,0.896860986547082,0.3587443946188264,69541346.20272,815095,2982550,3909,788436.1,929437.7333333336,857164.6222222223,8.612440191387563,5.886313956609976,7.224087612918831,10.983333333333333,,0.9581873990486287,1.0398358705135513,0.24681848,0.17187771,1.1512339,3.835959171093424,5.673732754611688,3.4817255022602778,3.452623788291785,1.6746293485874386,0.8282595139526424,1.1285384683645399,0.7095623057702399,0.9564692542510189,11.35,USD,13.23,USD,13.23,USD,13.23,USD,38.132,USD,11.27,USD,11.28,USD,11.29,USD,11.29,USD,11.29,USD,11.35,USD,11.35,USD,11.35,USD,11.35,USD,0,USD,11.165999999999986,11.205625000000026,11.238,11.244615384615335,11.33193176089983,11.241750000000009,11.151568239100188,11.324665048142396,11.254299999999997,11.183934951857598,,1.0398358705135513,2024-11-13,2025-03-20,Strong buy,18.088652,USD,Sell,10.79552077347058,10.204747133277799
ORC,"Orchid Island Capital, Inc.",Real estate investment trusts,Finance,NYSE,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",777135888,USD,8.33,USD,8.36,USD,0.03989999999999938,USD,0.478991596638648,0.3601440576230415,93077625.316,2601349,6447849,11428,2924120.9,2989028.533333333,2544607.5555555555,1.7108433734939692,1.4201365043540335,2.1542782085559873,8.357333333333335,13.745874587458747,0.8953370893345142,0.8947001784207596,0.7464056,1.9323058,1.9081023,4.311208743328129,2.1338972177201514,1.8693178485541673,1.7415757860171648,0.9704902651389564,0.595389576875425,1.2051460716505211,0.4471765590106425,0.9154186918491354,9.005,USD,9.005,USD,9.005,USD,9.08,USD,77,USD,8.34,USD,8.35,USD,8.35,USD,8.35,USD,8.35,USD,8.38,USD,8.442,USD,8.442,USD,8.6399,USD,,,8.329979999999988,8.33298749999999,8.32851999999998,8.32621538461535,8.348409781764918,8.326585000000009,8.3047602182351,8.384006521250493,8.337540000000045,8.291073478749597,,0.8947001784207596,2025-01-30,2025-04-24,Neutral,9,USD,Neutral,8.34027515393474,8.328449184980371
TYG,Tortoise Energy Infrastructure Corporation,Investment trusts/Mutual funds,Miscellaneous,NYSE,,749940000,USD,43.7,USD,43.75,USD,0.14999999999999858,USD,0.34324942791761687,0.11441647597253354,17208864.56,107123,308867,300,89530,112282.2,88258.82222222222,1.2342604697706472,2.277058689238119,2.600255623503767,43.658500000000004,2.2303428705584536,0.9677504514303213,1.2368047641973983,0.79056054,1.0597389,2.1295774,2.0118902850966087,4.603468757424566,5.4629760126279,6.512595506467963,3.3162983602768397,1.4915021280773386,1.6254945930529103,0.5485656822628826,1.4283478477477805,46.687,USD,48.7599,USD,48.7599,USD,48.7599,USD,202.56,USD,43.74,USD,43.83,USD,43.83,USD,43.83,USD,43.83,USD,43.83,USD,43.9054,USD,44.51,USD,44.51,USD,,,43.70200000000006,43.720000000000034,43.73599999999995,43.72538461538448,43.81499531376457,43.73997500000003,43.66495468623549,43.86985854888355,43.673755000000014,43.47765145111648,,1.2368047641973983,,,Strong buy,,,Buy,43.40525573150593,42.797809478717994
CHI,Calamos Convertible Opportunities and Income Fund,Investment trusts/Mutual funds,Miscellaneous,NASDAQ,,744823522,USD,10.17,USD,10.22,USD,0.05000000000000071,USD,0.4916420845624455,0.4916420845624455,73929318.8858,203049,673589,8000,256493.1,235593.53333333333,178616.64444444445,1.7964071856287398,1.354487725725883,1.8530724251736013,10.13,4.6732837055417695,0.728929175148447,0.7750515017674926,0.68917924,1.1610365,1.1568861,3.9878463146889698,1.3223962217250809,1.706527868943393,4.796505642544097,1.969737843398574,0.9998548891128003,1.062948951422914,0.680074942736371,1.0542319910297806,11.26,USD,12.21,USD,12.33,USD,12.33,USD,21.92999,USD,10.17,USD,10.17,USD,10.17,USD,10.17,USD,10.17,USD,10.2,USD,10.2,USD,10.2,USD,10.45,USD,,,10.135000000000016,10.135624999999974,10.146999999999984,10.154999999999985,10.173918014695122,10.146819999999998,10.119721985304874,10.201858369535763,10.133749999999985,10.065641630464206,,0.7750515017674926,,,,,,Buy,10.103914884150345,10.091576329876247
CPF,Central Pacific Financial Corp New,Regional banks,Finance,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",740804974,USD,27.32,USD,27.9,USD,0.25,USD,0.9150805270863837,2.122986822840404,26526221.1606,126251,371716,200,155320.4,163857.2,215909.0888888889,2.22551928783382,1.9062561269339373,2.4317461701721674,27.28,13.889171326893747,0.7194265112769347,0.7988430945386141,1.0815219,1.0560644,1.1502718,4.518305814788227,7.76506329113924,5.594008543773319,6.374701451405476,2.741693334913674,1.4850838897449066,1.0926434676434675,0.42218141298275197,0.47273664389437225,29.92,USD,30.76,USD,33.25,USD,33.25,USD,810,USD,27.31,USD,27.45,USD,27.45,USD,27.45,USD,27.45,USD,27.56,USD,27.56,USD,27.56,USD,29.31,USD,465268.556005398,USD,27.274,27.28062500000001,27.351000000000067,27.402692307692284,27.470153755217623,27.340000000000003,27.209846244782383,27.586823128722802,27.378249999999912,27.169676871277023,,0.7988430945386141,2025-01-29,2025-04-23,Buy,32,USD,Sell,27.180176220555186,27.121407579049375
UFCS,"United Fire Group, Inc",Property/Casualty insurance,Finance,NASDAQ,"NASDAQ Composite, Russell 2000, Russell 3000, NASDAQ Insurance, Mini-Russell 2000",729717529,USD,28.75,USD,28.98,USD,0.25,USD,0.8695652173913043,0.8000000000000014,21304824.996,70488,285689,300,116640.9,154439.6,148898.88888888888,2.1193924408336327,2.2114587782946957,3.2669752636361826,28.656666666666666,12.045921146352706,0.619680549705927,0.5701404240140351,1.0225106,0.728262,0.45999828,1.1841835689407907,3.2947452048575645,5.571256764882742,3.5113604488078543,1.5992539029562818,0.7555711147058114,0.7348262711052339,0.4029987534346845,0.5798915479897988,29.44,USD,29.9004,USD,31.7,USD,31.7,USD,61.5552,USD,28.78,USD,28.84,USD,28.84,USD,28.84,USD,28.84,USD,28.91,USD,28.91,USD,29.44,USD,29.44,USD,,,28.76799999999999,28.757762500000023,28.78600000000007,28.76769230769223,28.83806926861148,28.77085499999999,28.7036407313885,28.971813162662247,28.686155000000024,28.4004968373378,,0.5701404240140351,2025-02-11,2025-05-13,Buy,30,USD,Buy,28.7550656635349,28.54878101748232
JFIN,Jiayin Group Inc.,Finance/Rental/Leasing,Finance,NASDAQ,"NASDAQ Composite, NASDAQ Real Estate and Other Financial Services",727605722,USD,13.72,USD,13.73,USD,0.16000000000000014,USD,1.1661807580174937,0.07288629737609173,,254219,810292,6986,177915.8,184920.83333333334,123054.27777777778,13.843648208469066,11.751106381539795,11.665428770653085,13.326666666666666,4.578063999466115,1.5123170945026987,1.4801498903653052,1.085687,0.82558066,0.7667379,1.3828115556630003,1.1422440602064934,2.113312239189251,1.2538540596094552,0.5213167107719295,0.29892706076550085,0.49311833671621313,1.2898004792826836,1.6917617390163642,13.98,USD,13.98,USD,13.98,USD,13.98,USD,30,USD,13.82,USD,13.83,USD,13.92,USD,13.92,USD,13.92,USD,13.98,USD,13.98,USD,13.98,USD,13.98,USD,834172.070049517,USD,13.800999999999977,13.782499999999985,13.80328000000001,13.83367692307692,13.875019369489603,13.80356999999999,13.732120630510376,13.959091226970738,13.81307999999998,13.667068773029222,,1.4801498903653052,2024-11-20,2025-03-27,,,,Buy,13.025151077527603,11.96528190255524
CLB,Core Laboratories Inc.,Oil & gas production,Energy minerals,NYSE,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000, PHLX Oil Service Sector",720196503,USD,15.38,USD,15.5,USD,0.1399999999999988,USD,0.9102730819245696,0.7802340702210612,46352444.515999995,215588,850995,458,361827.1,362655.3333333333,323126.4,2.3622047244094566,3.7369011953734423,5.046490402439453,15.39,23.402312842361535,0.29125385154270766,0.5216944786116346,1.1272609,1.7242409,2.3892527,4.584905660377358,10.439465333205115,5.6968716714663294,4.263623683324516,1.197322923982927,0.5602323215086994,0.47509246891377943,0.5315931208572505,0.7033121134653642,18.23,USD,20.8195,USD,21.83,USD,25.13,USD,221,USD,15.42,USD,15.5,USD,15.51,USD,15.51,USD,15.51,USD,15.55,USD,15.55,USD,15.55,USD,15.55,USD,149670.85714312,USD,15.38600000000001,15.400000000000016,15.433999999999992,15.461923076923032,15.507059976031181,15.431999999999974,15.356940023968766,15.549396461771861,15.441999999999975,15.33460353822809,,0.5216944786116346,2025-01-29,2025-04-23,Neutral,18,USD,Sell,15.224197898878977,15.050120853414846
CEVA,"CEVA, Inc.",Semiconductors,Electronic technology,NASDAQ,"NASDAQ Composite, Russell 2000, Russell 3000, NASDAQ Computer, Mini-Russell 2000",714675762.9999999,USD,30.02,USD,30.08,USD,0.05999999999999872,USD,0.19986675549633154,0.19986675549633154,22886428.204800002,213994,584945,470,192860.4,293662.6666666667,274906.65555555554,2.767072346179852,3.279067895094909,6.287047645534645,29.999499999999998,,1.1822270990435724,1.0960404173675036,2.1832137,1.6328075,1.3256816,1.5111703901300433,3.7277141339807303,6.138737379598468,4.928197557374849,2.3839953996976413,1.337266470009833,1.7745734150678023,0.40628521903749554,0.6709876251348397,38.94,USD,38.94,USD,38.94,USD,38.94,USD,118.35439,USD,30.23,USD,30.29,USD,30.29,USD,30.29,USD,30.29,USD,30.3985,USD,30.3985,USD,31.12,USD,34.68,USD,249857.476635514,USD,30.048999999999996,30.05874999999996,30.1040000000001,30.109230769230745,30.263209998961056,30.105795000000047,29.948380001039038,30.333204364852104,30.075750000000035,29.818295635147965,,1.0960404173675036,2025-02-13,2025-05-07,Buy,37.166667,USD,Sell,30.100951286592547,30.476178565236175
ULH,"Universal Logistics Holdings, Inc.",Trucking,Transportation,NASDAQ,"NASDAQ Composite, Russell 2000, Russell 3000, NASDAQ Transportation, Mini-Russell 2000",712936354,USD,27.09,USD,27.19,USD,0.10000000000000142,USD,0.36913990402363017,0.36913990402363017,6634533.1554,52117,176451,100,52677.7,59924.5,51392.26666666667,4.517843583902814,4.141261127985117,4.810029501214051,26.88,5.49359182349124,1.05337899543379,1.0009007088521051,2.0372422,1.0060793,0.9636537,4.188679245283019,2.0312100281401895,3.019030211805182,2.690501043841336,1.2489778612314122,0.5792948447815705,0.9949654329545247,0.6991129299698445,0.7378657376640388,31.25,USD,47.92,USD,53.29,USD,53.29,USD,53.29,USD,27.075,USD,27.2,USD,27.21,USD,27.21,USD,27.21,USD,27.21,USD,27.21,USD,27.31,USD,28.37,USD,,,27.043999999999983,27.067499999999985,27.12199999999998,27.04788461538459,27.230323771840713,27.06137499999996,26.892426228159206,27.33657707103176,26.905624999999873,26.474672928967987,,1.0009007088521051,2025-02-06,2025-04-24,Neutral,37,USD,Buy,26.661256619220367,26.603691658651737
CRON,Cronos Group Inc. Common Share,Pharmaceuticals: other,Health technology,NASDAQ,NASDAQ Composite,707681991.1698114,USD,1.85,USD,1.85,USD,0.00009999999999998899,USD,0.00540540540540481,0,199892339.112,1080040,2953318,822,1201528.3,1767992.8,1502062.0666666667,2.7416076039778066,2.5997287787010466,3.719618959747886,1.8467000000000002,17.939714027382408,0.8128147246692167,0.8139133637891449,1.6157548,1.1034168,0.9404511,1.1859141693641015,5.261230329041488,1.5554908036501123,1.562001484797602,0.8810695671306684,0.4987366635418062,1.1780559767082017,0.381850279270841,0.6894274208381413,2.07,USD,2.1206,USD,2.34,USD,3.14,USD,25.1,USD,1.855,USD,1.86,USD,1.86,USD,1.86,USD,1.86,USD,1.86,USD,1.87,USD,1.93,USD,2.07,USD,243938.71274330255,USD,1.8457599999999978,1.8486000000000011,1.8509999999999986,1.850769230769231,1.8583324501243152,1.850249999999998,1.8421675498756807,1.8594923587702892,1.8484950000000027,1.8374976412297161,,0.8139133637891449,2025-02-27,2025-05-13,Buy,2.489814,USD,Strong sell,1.8609821339032218,1.8838096146902275
CAC,Camden National Corporation,Major banks,Finance,NASDAQ,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Russell 3000, Mini-Russell 2000",705286388.9999999,USD,41.82,USD,41.45,USD,0.11999999999999744,USD,0.2869440459110412,-0.8847441415590565,16368266.558399998,82870,218116,400,74161.9,70787.7,70525.6888888889,4.5317622370388255,2.5503527068909593,2.696341805430629,41.62003333333333,11.558872305140962,1.1331809395892256,1.1239749679232438,1.1196097,0.7253462,0.7239173,1.2668918918918919,5.130416923392894,6.39448275862069,4.954855931538039,1.8080504225755623,1.1334614486610752,0.8495411741735879,0.5978229439181254,0.8098732328325884,45.21,USD,46.62,USD,50.07,USD,50.07,USD,52.16,USD,41.835,USD,42.055,USD,42.11,USD,42.11,USD,42.11,USD,42.44,USD,42.44,USD,42.44,USD,44.64,USD,501307.16723549494,USD,41.83499999999996,41.86375000000008,41.93599999999993,42.06269230769236,42.31914981418474,41.98950000000004,41.659850185815344,42.415764643237985,41.97399999999995,41.53223535676191,,1.1239749679232438,2025-01-28,2025-04-29,Neutral,50.75,USD,Sell,41.66365554102367,41.503108443780555
MCBS,"MetroCity Bankshares, Inc.",Regional banks,Finance,NASDAQ,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",702132838,USD,27.64,USD,28.15,USD,0.509999999999998,USD,1.8451519536902965,1.8451519536902965,18349356.9408,26163,100194,100,31817.8,31697.866666666665,38996.73333333333,3.3122441384443637,2.533184858530935,2.8227797254281635,27.423333333333336,10.975658182106978,0.8541494398051812,0.796542622017494,1.2591654,0.7176129,0.57396495,1.9023462270133165,2.092925910422771,3.001880582980724,1.7163155926710707,1.0604543704274163,0.5416994492525571,1.0741858910834043,0.6228038168598489,0.5308395118912096,31.825,USD,34.91,USD,36.152,USD,36.152,USD,36.152,USD,27.67,USD,27.67,USD,27.67,USD,27.67,USD,27.67,USD,27.76,USD,27.76,USD,28.2632,USD,30.555,USD,983087.5,USD,27.647999999999996,27.630424999999992,27.632000000000016,27.590000000000025,27.8757568215516,27.575420000000076,27.27508317844855,27.870839699516974,27.482264999999973,27.093690300482972,,0.796542622017494,2025-01-21,2025-04-18,Neutral,36,USD,Buy,27.46884467541662,27.608869554898398
BZH,"Beazer Homes USA, Inc.",Homebuilding,Consumer durables,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",691460441.9999999,USD,22.16,USD,22.4,USD,0.4800000000000004,USD,2.1660649819494604,1.0830324909747222,28577015.900900003,231354,826586,1195,397884.1,526630.3,412600.3888888889,3.744798890429969,2.878887746343859,4.539431021516081,22.076666666666668,5.6360954270308765,0.46920835878605616,0.5325063802989626,1.9639726,2.3742807,2.2636545,3.2321287951701807,4.964174826844997,3.2718625837781437,2.834369929691725,1.004677600237714,0.6069423574135681,0.8083648071727962,0.3563289376156871,0.6806128664883008,25.14,USD,29.3038,USD,38.2232,USD,38.2232,USD,410.7,USD,22.17,USD,22.2495,USD,22.2495,USD,22.2495,USD,22.2495,USD,22.44,USD,22.44,USD,22.44,USD,23.64,USD,2012259.93091537,USD,22.11400000000004,22.10250000000007,22.154,22.234423076923058,22.240478806141184,22.138749999999995,22.037021193858806,22.43958720930171,22.189875000000125,21.94016279069854,,0.5325063802989626,2025-01-30,2025-05-01,Strong buy,40,USD,Buy,21.89932012212298,21.88679636253355
SSTK,"Shutterstock, Inc.",Internet software/Services,Technology services,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",682868945.0000001,USD,19.57,USD,19.5,USD,0.019999999999999574,USD,0.1021972406744996,-0.3576903423607577,23709850.4256,503939,1720400,300,547241.5,526186.7666666667,561325.5222222222,3.421461897356144,3.641888298587066,5.150789256386585,19.60333333333333,19.50563141632612,0.9299787780098623,0.9114579612377288,0.6594821,1.0488552,1.1184689,4.4381867373419475,4.408237532048632,2.288906497622821,2.2155007421295214,0.7277389845621891,0.4725614042395872,1.032143349051674,0.5213094478822667,0.6249404037763476,28.7,USD,38.8,USD,38.8,USD,48.42,USD,128.36,USD,19.62,USD,19.7,USD,19.78,USD,19.78,USD,19.78,USD,19.95,USD,19.95,USD,19.95,USD,21.8595,USD,545342.274052478,USD,19.54499999999998,19.56812499999999,19.619999999999983,19.741153846153814,19.706265806096393,19.609875000000002,19.51348419390361,19.92871196435551,19.711065000000055,19.4934180356446,,0.9114579612377288,2025-02-25,2025-04-29,Neutral,29.425,USD,Sell,19.522263887580365,19.743733110929927
